0, 1, 5
0, 2, 1
0, 3, 3
0, 4, 1
0, 5, 3
0, 6, 9
0, 7, 4
0, 8, 1
0, 9, 1
0, 10, 5
0, 11, 8
0, 12, 3
0, 13, 1
0, 14, 8
0, 15, 7
0, 16, 6
0, 17, 8
0, 18, 2
0, 19, 4
0, 20, 2
0, 21, 4
0, 22, 1
0, 23, 10
0, 24, 4
0, 25, 2
0, 26, 6
0, 27, 4
0, 28, 2
0, 29, 7
0, 30, 8
0, 31, 1
0, 32, 9
0, 33, 6
0, 34, 3
0, 35, 2
0, 36, 2
0, 37, 1
0, 38, 1
0, 39, 2
0, 40, 5
0, 41, 7
0, 42, 1
0, 43, 10
0, 44, 9
0, 45, 7
0, 46, 3
0, 47, 4
0, 48, 4
0, 49, 2
0, 50, 7
0, 51, 4
0, 52, 10
0, 53, 6
0, 54, 10
0, 55, 7
0, 56, 1
0, 57, 10
0, 58, 5
0, 59, 8
0, 60, 5
0, 61, 6
0, 62, 2
0, 63, 10
0, 64, 9
0, 65, 9
0, 66, 8
0, 67, 7
0, 68, 1
0, 69, 10
0, 70, 5
0, 71, 8
0, 72, 2
0, 73, 4
0, 74, 2
0, 75, 1
0, 76, 10
0, 77, 6
0, 78, 2
0, 79, 1
0, 80, 3
0, 81, 3
0, 82, 9
0, 83, 9
0, 84, 3
0, 85, 8
0, 86, 3
0, 87, 2
0, 88, 4
0, 89, 6
0, 90, 8
0, 91, 8
0, 92, 7
0, 93, 5
0, 94, 9
0, 95, 2
0, 96, 2
0, 97, 8
0, 98, 5
0, 99, 7
1, 2, 4
1, 3, 10
1, 4, 6
1, 5, 6
1, 6, 7
1, 7, 8
1, 8, 4
1, 9, 7
1, 10, 8
1, 11, 10
1, 12, 3
1, 13, 3
1, 14, 1
1, 15, 8
1, 16, 9
1, 17, 5
1, 18, 6
1, 19, 1
1, 20, 10
1, 21, 5
1, 22, 8
1, 23, 9
1, 24, 7
1, 25, 1
1, 26, 8
1, 27, 5
1, 28, 6
1, 29, 10
1, 30, 2
1, 31, 10
1, 32, 8
1, 33, 1
1, 34, 7
1, 35, 7
1, 36, 5
1, 37, 9
1, 38, 9
1, 39, 10
1, 40, 2
1, 41, 7
1, 42, 1
1, 43, 9
1, 44, 6
1, 45, 6
1, 46, 9
1, 47, 1
1, 48, 8
1, 49, 6
1, 50, 2
1, 51, 5
1, 52, 2
1, 53, 6
1, 54, 2
1, 55, 7
1, 56, 4
1, 57, 5
1, 58, 7
1, 59, 1
1, 60, 9
1, 61, 10
1, 62, 10
1, 63, 5
1, 64, 1
1, 65, 2
1, 66, 7
1, 67, 2
1, 68, 8
1, 69, 9
1, 70, 1
1, 71, 5
1, 72, 5
1, 73, 6
1, 74, 4
1, 75, 1
1, 76, 1
1, 77, 3
1, 78, 10
1, 79, 2
1, 80, 10
1, 81, 7
1, 82, 10
1, 83, 3
1, 84, 9
1, 85, 9
1, 86, 10
1, 87, 6
1, 88, 3
1, 89, 5
1, 90, 1
1, 91, 2
1, 92, 4
1, 93, 5
1, 94, 5
1, 95, 8
1, 96, 5
1, 97, 1
1, 98, 2
1, 99, 2
2, 3, 10
2, 4, 2
2, 5, 1
2, 6, 6
2, 7, 3
2, 8, 9
2, 9, 2
2, 10, 2
2, 11, 10
2, 12, 4
2, 13, 7
2, 14, 10
2, 15, 2
2, 16, 5
2, 17, 10
2, 18, 6
2, 19, 4
2, 20, 3
2, 21, 2
2, 22, 10
2, 23, 3
2, 24, 1
2, 25, 5
2, 26, 10
2, 27, 5
2, 28, 3
2, 29, 2
2, 30, 6
2, 31, 6
2, 32, 3
2, 33, 9
2, 34, 5
2, 35, 7
2, 36, 7
2, 37, 2
2, 38, 2
2, 39, 9
2, 40, 8
2, 41, 3
2, 42, 2
2, 43, 10
2, 44, 6
2, 45, 1
2, 46, 9
2, 47, 9
2, 48, 8
2, 49, 4
2, 50, 3
2, 51, 6
2, 52, 9
2, 53, 3
2, 54, 3
2, 55, 10
2, 56, 4
2, 57, 6
2, 58, 3
2, 59, 8
2, 60, 3
2, 61, 9
2, 62, 10
2, 63, 6
2, 64, 10
2, 65, 4
2, 66, 4
2, 67, 4
2, 68, 4
2, 69, 7
2, 70, 2
2, 71, 4
2, 72, 5
2, 73, 3
2, 74, 8
2, 75, 7
2, 76, 10
2, 77, 2
2, 78, 7
2, 79, 4
2, 80, 2
2, 81, 8
2, 82, 1
2, 83, 8
2, 84, 10
2, 85, 4
2, 86, 3
2, 87, 9
2, 88, 10
2, 89, 6
2, 90, 6
2, 91, 2
2, 92, 2
2, 93, 2
2, 94, 2
2, 95, 7
2, 96, 1
2, 97, 2
2, 98, 7
2, 99, 6
3, 4, 1
3, 5, 2
3, 6, 7
3, 7, 6
3, 8, 3
3, 9, 2
3, 10, 9
3, 11, 9
3, 12, 2
3, 13, 6
3, 14, 6
3, 15, 9
3, 16, 1
3, 17, 6
3, 18, 9
3, 19, 3
3, 20, 9
3, 21, 8
3, 22, 7
3, 23, 1
3, 24, 2
3, 25, 6
3, 26, 6
3, 27, 7
3, 28, 4
3, 29, 1
3, 30, 9
3, 31, 10
3, 32, 7
3, 33, 9
3, 34, 7
3, 35, 2
3, 36, 7
3, 37, 5
3, 38, 6
3, 39, 4
3, 40, 1
3, 41, 1
3, 42, 2
3, 43, 7
3, 44, 7
3, 45, 10
3, 46, 2
3, 47, 7
3, 48, 10
3, 49, 3
3, 50, 6
3, 51, 2
3, 52, 2
3, 53, 1
3, 54, 2
3, 55, 3
3, 56, 6
3, 57, 5
3, 58, 7
3, 59, 7
3, 60, 8
3, 61, 5
3, 62, 2
3, 63, 9
3, 64, 2
3, 65, 9
3, 66, 4
3, 67, 8
3, 68, 3
3, 69, 5
3, 70, 3
3, 71, 8
3, 72, 3
3, 73, 8
3, 74, 10
3, 75, 7
3, 76, 7
3, 77, 6
3, 78, 10
3, 79, 3
3, 80, 2
3, 81, 8
3, 82, 2
3, 83, 1
3, 84, 9
3, 85, 2
3, 86, 7
3, 87, 2
3, 88, 5
3, 89, 2
3, 90, 2
3, 91, 1
3, 92, 8
3, 93, 10
3, 94, 7
3, 95, 6
3, 96, 5
3, 97, 9
3, 98, 9
3, 99, 4
4, 5, 10
4, 6, 3
4, 7, 7
4, 8, 3
4, 9, 4
4, 10, 6
4, 11, 10
4, 12, 5
4, 13, 2
4, 14, 3
4, 15, 7
4, 16, 5
4, 17, 7
4, 18, 3
4, 19, 8
4, 20, 1
4, 21, 7
4, 22, 10
4, 23, 1
4, 24, 8
4, 25, 9
4, 26, 1
4, 27, 7
4, 28, 2
4, 29, 5
4, 30, 1
4, 31, 2
4, 32, 5
4, 33, 2
4, 34, 1
4, 35, 7
4, 36, 8
4, 37, 1
4, 38, 5
4, 39, 2
4, 40, 7
4, 41, 9
4, 42, 1
4, 43, 9
4, 44, 1
4, 45, 1
4, 46, 4
4, 47, 9
4, 48, 10
4, 49, 2
4, 50, 5
4, 51, 8
4, 52, 3
4, 53, 6
4, 54, 6
4, 55, 2
4, 56, 9
4, 57, 5
4, 58, 6
4, 59, 7
4, 60, 9
4, 61, 2
4, 62, 9
4, 63, 1
4, 64, 3
4, 65, 9
4, 66, 3
4, 67, 7
4, 68, 4
4, 69, 9
4, 70, 8
4, 71, 2
4, 72, 3
4, 73, 9
4, 74, 7
4, 75, 10
4, 76, 9
4, 77, 8
4, 78, 4
4, 79, 7
4, 80, 5
4, 81, 8
4, 82, 3
4, 83, 3
4, 84, 10
4, 85, 7
4, 86, 8
4, 87, 3
4, 88, 2
4, 89, 6
4, 90, 10
4, 91, 4
4, 92, 10
4, 93, 2
4, 94, 6
4, 95, 7
4, 96, 3
4, 97, 1
4, 98, 1
4, 99, 9
5, 6, 2
5, 7, 7
5, 8, 5
5, 9, 4
5, 10, 7
5, 11, 2
5, 12, 6
5, 13, 5
5, 14, 1
5, 15, 7
5, 16, 6
5, 17, 3
5, 18, 5
5, 19, 5
5, 20, 5
5, 21, 7
5, 22, 1
5, 23, 10
5, 24, 7
5, 25, 5
5, 26, 7
5, 27, 5
5, 28, 8
5, 29, 5
5, 30, 1
5, 31, 10
5, 32, 1
5, 33, 5
5, 34, 2
5, 35, 10
5, 36, 4
5, 37, 7
5, 38, 8
5, 39, 9
5, 40, 8
5, 41, 8
5, 42, 4
5, 43, 9
5, 44, 6
5, 45, 1
5, 46, 6
5, 47, 8
5, 48, 3
5, 49, 9
5, 50, 3
5, 51, 10
5, 52, 10
5, 53, 3
5, 54, 7
5, 55, 6
5, 56, 9
5, 57, 6
5, 58, 7
5, 59, 8
5, 60, 4
5, 61, 8
5, 62, 9
5, 63, 2
5, 64, 10
5, 65, 1
5, 66, 3
5, 67, 3
5, 68, 6
5, 69, 1
5, 70, 5
5, 71, 3
5, 72, 3
5, 73, 5
5, 74, 7
5, 75, 2
5, 76, 1
5, 77, 4
5, 78, 1
5, 79, 6
5, 80, 9
5, 81, 3
5, 82, 4
5, 83, 5
5, 84, 1
5, 85, 4
5, 86, 4
5, 87, 2
5, 88, 7
5, 89, 6
5, 90, 5
5, 91, 2
5, 92, 9
5, 93, 8
5, 94, 4
5, 95, 3
5, 96, 2
5, 97, 4
5, 98, 6
5, 99, 2
6, 7, 6
6, 8, 7
6, 9, 6
6, 10, 2
6, 11, 2
6, 12, 10
6, 13, 10
6, 14, 3
6, 15, 9
6, 16, 6
6, 17, 2
6, 18, 1
6, 19, 4
6, 20, 5
6, 21, 7
6, 22, 10
6, 23, 8
6, 24, 5
6, 25, 5
6, 26, 1
6, 27, 1
6, 28, 3
6, 29, 5
6, 30, 7
6, 31, 4
6, 32, 10
6, 33, 3
6, 34, 10
6, 35, 3
6, 36, 2
6, 37, 7
6, 38, 4
6, 39, 4
6, 40, 1
6, 41, 8
6, 42, 8
6, 43, 5
6, 44, 7
6, 45, 7
6, 46, 8
6, 47, 10
6, 48, 1
6, 49, 10
6, 50, 10
6, 51, 1
6, 52, 7
6, 53, 6
6, 54, 9
6, 55, 9
6, 56, 1
6, 57, 8
6, 58, 1
6, 59, 6
6, 60, 10
6, 61, 4
6, 62, 10
6, 63, 3
6, 64, 5
6, 65, 6
6, 66, 7
6, 67, 3
6, 68, 3
6, 69, 9
6, 70, 1
6, 71, 3
6, 72, 7
6, 73, 3
6, 74, 5
